date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:10:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html		https://www.bankofamerica.com/deposits/mobile/checking-accounts.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/deposits/mobile/checking-accounts.go	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html		https://www.bankofamerica.com/deposits/mobile/savings-accounts.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/deposits/mobile/savings-accounts.go	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:05	76393/76393	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:07%20GMT	https://www.bankofamerica.com/homepage/overview.go?MobileRedirect=false	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/overview8ce2.html	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:06	22086/22086	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:07%20GMT	https://www.bankofamerica.com/mobile/site-ad-practices.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/mobile/site-ad-practices.html	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:06	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:10:07%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:06	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:10:08%20GMT	https://www.bankofamerica.com/help/equalhousing_popup.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/help/equalhousing_popup.go	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:07	123353/123353	---M-Z	200	added ('OK')	application/x-javascript	etag:%227b0d-54ac6e4bb1840%22	https://www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-WEB/2017.03.0/script/pbi-web-mw-jawr.js	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www2.bac-assets.com/pa/components/bundles/gzip-compressed/xengine/PBI-WEB/2017.03.0/script/pbi-web-mw-jawr.js	(from https://www.bankofamerica.com/mobile/banking.go)
00:10:07	0/0	---M--	404	error ('Not%20Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:10:08%20GMT	https://www.bankofamerica.com/homepage/GET	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/GET	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:07	0/0	---M--	302	error ('Found')	text/plain	date:Mon,%2017%20Apr%202017%2004:10:09%20GMT	https://www.bankofamerica.com/homepage/undefinedAction.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/undefinedAction.go	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html		https://www.bankofamerica.com/content/enhanced-splash/html/HPV4.htm	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/content/enhanced-splash/html/HPV4.htm	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:07	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:09%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=/smallbusiness/?request_locale=en_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-available4c76.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:08	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:09%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=https://www.ml.com/wealthmanagement.html	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-available1eeb.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:08	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:09%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=https://corp.bankofamerica.com/business/bi/home	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-available719c.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:08	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:10%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=https://about.bankofamerica.com	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-availabled070.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:08	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:10%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=/contactus/contactus.go?request_locale=en_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-available01ae.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:08	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:10%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=/help/overview.go?request_locale=en_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-available53cd.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:09	76367/76367	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:10%20GMT	https://www.bankofamerica.com/homepage/overview.go?request_locale=en_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/overviewe335.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:09	33294/33294	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:11%20GMT	https://www.bankofamerica.com/onlinebanking/online-banking-security-faqs.go?request_locale=es_US	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/onlinebanking/online-banking-security-faqse6f6.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:09	82075/82075	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:11%20GMT	https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US&js=y	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/overviewfff0.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
00:10:10	6754/6754	---MCZ	200	added ('OK')	text/html	date:Mon,%2017%20Apr%202017%2004:10:11%20GMT	https://www.bankofamerica.com/homepage/language-not-available.go?target=https://www.bankofamerica.com/privacy/online-mobile-banking-privacy/online-banking-security.go	C:/Users/daniel/Desktop/Computer%20Science/CS%20492/Final/rip/peoples%20rip/www.bankofamerica.com/homepage/language-not-availableff71.html	(from https://www.bankofamerica.com/homepage/overview.go?request_locale=es_US)
